trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14,0,14,0,8.676520583991078,,76.71017641699291,None,,,,,,,0.25,2,76.4447879169893,None,2,0.5322935830045026,77.70939016698685,None,77.70939016698685,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,15,0,15,0,8.676520583991078,,79.69350158399902,None,,,,,,,0.42500000000000004,3,79.25996070899419,None,1,1.1963047080062097,80.69344887499756,None,80.69344887499756,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,16,0,16,0,8.676520583991078,,83.11023641699285,None,,,,,,,0.2,2,82.90995354199549,None,3,0.6621840839943616,84.1098127499863,None,84.1098127499863,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,17,0,17,0,8.676520583991078,,86.02725320898753,None,,,,,,,0.225,1,85.79318441699434,None,1,0.2991223330027424,87.02661316699232,None,87.02661316699232,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,18,0,18,0,8.676520583991078,,88.74375404199236,None,,,,,,,0.4,2,88.34387445899483,None,2,0.6431595830072183,89.74387179198675,None,89.74387179198675,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,19,0,19,0,8.676520583991078,,91.6106124999933,None,,,,,,,0.2,3,91.4103491249989,None,3,0.4111137500003679,92.61098099999072,None,92.61098099999072,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,20,0,20,0,8.676520583991078,,94.24446454198915,None,,,,,,,0.2,3,94.04322079199483,None,3,1.2428606250032317,95.24423670899705,None,95.24423670899705,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,21,0,21,0,8.676520583991078,,97.59460979199503,None,,,,,,,0.07500000000000001,1,97.51048629199795,None,1,0.2711692500015488,98.59370749999653,None,98.59370749999653,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,22,0,22,0,8.676520583991078,,100.04458716699446,None,,,,,,,0.15,1,99.89363341699936,None,1,0.30590883300465066,101.04394470898842,None,101.04394470898842,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,23,0,23,0,8.676520583991078,,102.8111120419926,None,,,,,,,0.42500000000000004,3,102.37755774999096,None,3,0.37024116699467413,103.8107726249873,None,103.8107726249873,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,24,0,24,0,8.676520583991078,,105.46127174999856,None,,,,,,,0.25,2,105.21057312499033,None,2,0.2944157500023721,106.46095166698797,None,106.46095166698797,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,25,0,25,0,8.676520583991078,,107.91086587499012,None,,,,,,,0.125,2,107.77730849999352,None,2,0.8807205830089515,108.91136308400019,None,108.91136308400019,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,26,0,26,0,8.676520583991078,,111.29451441699348,None,,,,,,,0.47500000000000003,3,110.81121545899077,None,3,0.38005100000009406,112.29411312499724,None,112.29411312499724,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,27,0,27,0,8.676520583991078,,114.19441870899755,None,,,,,,,0.5,2,113.69413724998594,None,2,1.1657679579948308,115.19431291699584,None,115.19431291699584,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,28,0,28,0,8.676520583991078,,117.41133383399574,None,,,,,,,0.025,3,117.37772079199203,None,3,0.3029019999958109,118.41117524998845,None,118.41117524998845,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,29,0,29,0,8.676520583991078,,119.77851158399426,None,,,,,,,0.025,2,119.74441562499851,None,1,0.5775384589942405,120.77795674999652,None,120.77795674999652,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,30,0,30,0,8.676520583991078,,122.5618199169985,None,,,,,,,0.17500000000000002,2,122.37862991698785,None,2,0.6259090829989873,123.56149783398723,None,123.56149783398723,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,31,0,31,0,8.676520583991078,,125.31237720898935,None,,,,,,,0.1,2,125.21193887499976,None,2,0.42979712500527967,126.31144079199294,None,126.31144079199294,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,32,0,32,0,8.676520583991078,,128.21182199999748,None,,,,,,,0.45000000000000007,1,127.76174829198862,None,1,0.3088037080015056,129.21176074999676,None,129.21176074999676,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,33,0,33,0,8.676520583991078,,130.62822899999446,None,,,,,,,0.07500000000000001,2,130.54497833398636,None,2,0.6971705830073915,131.62820983398706,None,131.62820983398706,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,34,0,34,0,8.676520583991078,,133.6457958749961,None,,,,,,,0.30000000000000004,2,133.34506470899214,None,2,0.5636154999956489,134.64584470899717,None,134.64584470899717,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,35,0,35,0,8.676520583991078,,136.56186291699123,None,,,,,,,0.32500000000000007,3,136.22902158398938,None,2,0.6723734169936506,137.56195966698579,None,137.56195966698579,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,36,0,36,0,8.676520583991078,,139.3792225419893,None,,,,,,,0.1,2,139.26291629199113,None,2,0.6555095000076108,140.3789237919991,None,140.3789237919991,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,37,0,37,0,8.676520583991078,,142.11209329198755,None,,,,,,,0.05,3,142.061980708997,None,1,1.3166426659881836,143.1128144999966,None,143.1128144999966,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,38,0,38,0,8.676520583991078,,145.91242916698684,None,,,,,,,0.45000000000000007,2,145.46201637499325,None,2,0.5105727920017671,146.912124999988,None,146.912124999988,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,39,0,39,0,8.676520583991078,,148.74579095898662,None,,,,,,,0.30000000000000004,2,148.44577816699166,None,2,1.0111007499945117,149.7457555419969,None,149.7457555419969,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,40,0,40,0,8.676520583991078,,152.24614524999924,None,,,,,,,0.45000000000000007,2,151.78166516700003,None,2,1.5958923750004033,153.24593666699366,None,153.24593666699366,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,41,0,41,0,8.676520583991078,,156.04628383398813,None,,,,,,,0.17500000000000002,1,155.86224616698746,None,1,0.41229195799678564,157.04654191699228,None,157.04654191699228,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,42,0,42,0,8.676520583991078,,158.61324987499393,None,,,,,,,0.125,1,158.478932041995,None,1,0.27668558299774304,159.61327233399788,None,159.61327233399788,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,43,0,43,0,8.676520583991078,,161.26300195899967,None,,,,,,,0.35000000000000003,1,160.91293983398646,None,1,0.2864661670027999,162.26328762499907,None,162.26328762499907,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,44,0,44,0,8.676520583991078,,163.72931154198886,None,,,,,,,0.15,3,163.57963595898764,None,3,0.4265250000025844,164.72961941699032,None,164.72961941699032,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,45,0,45,0,8.676520583991078,,166.41341279199696,None,,,,,,,0.225,2,166.1795917089912,None,2,0.549656250004773,167.41307229199447,None,167.41307229199447,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,46,0,46,0,8.676520583991078,,169.4302594169858,None,,,,,,,0.45000000000000007,1,168.97984633399756,None,1,0.5040633339958731,170.43058641698735,None,170.43058641698735,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,47,0,47,0,8.676520583991078,,172.36320895899553,None,,,,,,,0.4,1,171.96344824999687,None,1,0.3137550419924082,173.36314791699988,None,173.36314791699988,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,48,0,48,0,8.676520583991078,,174.98030087498773,None,,,,,,,0.275,2,174.69620216698968,None,2,0.42012641599285416,175.9797863339918,None,175.9797863339918,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,49,0,49,0,8.676520583991078,,177.4805382499908,None,,,,,,,0.05,3,177.42953970898816,None,3,0.3781715420045657,178.47998899999948,None,178.47998899999948,None,,,s,001,2022_May_29_0140,test_exp,2021.2.3,60.01062176007979,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.87978791698697,None,,,,,,,
