trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,2,0.9772867080173455,129.0099499169737,None,129.0099499169737,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,10,0,10,0,7.4324735419941135,,131.04298237501644,None,,,,,,,,,0.025,1,131.00986495800316,None,1,2.154544332996011,132.0436362500186,None,132.0436362500186,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,2,0.7556436670129187,134.2262461669743,None,134.2262461669743,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,11,0,11,0,7.4324735419941135,,136.36063904198818,None,,,,,,,,,0.35000000000000003,2,136.01130287500564,None,1,3.565248832979705,137.36029529199004,None,137.36029529199004,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3,1.415997292031534,140.94358179200208,None,140.94358179200208,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,12,0,12,0,7.4324735419941135,,143.4605060419999,None,,,,,,,,,0.07500000000000001,1,143.37735404196428,None,1,1.1145935829845257,144.46100145799574,None,144.46100145799574,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,2,1.1000680000288412,145.59354208299192,None,145.59354208299192,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,13,0,13,0,7.4324735419941135,,148.16059316700557,None,,,,,,,,,0.45000000000000007,2,147.71093499998096,None,2,0.906082957983017,149.160468416987,None,149.160468416987,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,2,0.9143154579796828,150.09341487498023,None,150.09341487498023,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,14,0,14,0,7.4324735419941135,,152.11046441696817,None,,,,,,,,,0.07500000000000001,2,152.0273556250031,None,1,0.8953822490293533,153.1106018749997,None,153.1106018749997,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,2,2.926314625015948,154.02759312500712,None,154.02759312500712,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,15,0,15,0,7.4324735419941135,,158.41105449997121,None,,,,,,,,,0.42500000000000004,2,157.97814904199913,None,1,1.3538362499675713,159.41079870797694,None,159.41079870797694,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,2,0.6014571240521036,160.79420025000582,None,160.79420025000582,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,16,0,16,0,7.4324735419941135,,162.46139487496112,None,,,,,,,,,0.025,1,162.4273989169742,None,2,1.1341504579759203,163.46152241696836,None,163.46152241696836,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,2,0.16422612400492653,164.62757404200966,None,164.62757404200966,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,17,0,17,0,7.4324735419941135,,165.8612582499627,None,,,,,,,,,0.05,2,165.8115302079823,None,1,0.6641452490002848,166.86172350001289,None,166.86172350001289,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,2,0.3752261250047013,167.54476525000064,None,167.54476525000064,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,18,0,18,0,7.4324735419941135,,169.14489779196447,None,,,,,,,,,0.2,2,168.94482004200108,None,2,2.9478238740121014,170.1451898330124,None,170.1451898330124,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3,0.3939193330006674,173.11141308298102,None,173.11141308298102,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,19,0,19,0,7.4324735419941135,,174.5781767499866,None,,,,,,,,,0.05,2,174.52850999997463,None,2,1.3169107499998063,175.57808887498686,None,175.57808887498686,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,4,0.19057633297052234,176.9114372920012,None,176.9114372920012,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,20,0,20,0,7.4324735419941135,,178.22861200000625,None,,,,,,,,,0.1,2,178.12806195800658,None,1,0.5613614989561029,179.22809008299373,None,179.22809008299373,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,3,0.6126844990067184,179.81155958300224,None,179.81155958300224,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,21,0,21,0,7.4324735419941135,,181.69600579200778,None,,,,,,,,,0.25,2,181.44569999998203,None,2,1.5262387919938192,182.69522808300098,None,182.69522808300098,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,2,0.5614236250403337,184.24491733300965,None,184.24491733300965,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,22,0,22,0,7.4324735419941135,,186.07878183299908,None,,,,,,,,,0.25,2,185.82852491701487,None,2,4.22020533302566,187.07813512498979,None,187.07813512498979,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,2,1.0099466239917092,191.32857812498696,None,191.32857812498696,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,23,0,23,0,7.4324735419941135,,193.51302345801378,None,,,,,,,,,0.15,1,193.36219170800177,None,1,1.4003012910252437,194.5119755420019,None,194.5119755420019,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,3,0.7476191250025295,195.92884045798564,None,195.92884045798564,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,24,0,24,0,7.4324735419941135,,197.8790184999816,None,,,,,,,,,0.17500000000000002,1,197.69567804201506,None,1,0.8762137500452809,198.87855937500717,None,198.87855937500717,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,3,6.230274416971952,199.7785423329915,None,199.7785423329915,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,25,0,25,0,7.4324735419941135,,207.26296412496595,None,,,,,,,,,0.225,2,207.03418337501353,None,1,1.060455583035946,208.26258945796872,None,208.26258945796872,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,2,1.6468820410082117,209.34596850001253,None,209.34596850001253,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,26,0,26,0,7.4324735419941135,,212.09600725001656,None,,,,,,,,,0.07500000000000001,2,212.01366670796415,None,2,0.873000374995172,213.0957932919846,None,213.0957932919846,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,2,3.4843522909795865,213.9955112079624,None,213.9955112079624,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,27,0,27,0,7.4324735419941135,,218.8133142919978,None,,,,,,,,,0.30000000000000004,2,218.51210029196227,None,1,1.042309457960073,219.81271479197312,None,219.81271479197312,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,3,0.40446683298796415,220.87958954198984,None,220.87958954198984,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,28,0,28,0,7.4324735419941135,,222.46346029196866,None,,,,,,,,,0.15,2,222.3129014999722,None,2,2.5744212919962592,223.46358437498566,None,223.46358437498566,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,2,1.1864867080003023,226.06339974998264,None,226.06339974998264,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,29,0,29,0,7.4324735419941135,,228.71318554197205,None,,,,,,,,,0.42500000000000004,1,228.28011779196095,None,1,4.279887416050769,229.71281233301852,None,229.71281233301852,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,2,1.7542450000182725,234.0134943749872,None,234.0134943749872,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,30,0,30,0,7.4324735419941135,,236.93065333296545,None,,,,,,,,,0.125,2,236.7974517919938,None,1,1.3006976249744184,237.93002929200884,None,237.93002929200884,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,3,0.4460912499926053,239.26287908299128,None,239.26287908299128,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,31,0,31,0,7.4324735419941135,,241.06397237500641,None,,,,,,,,,0.32500000000000007,2,240.7308007919928,None,2,1.904747833032161,242.06415816699155,None,242.06415816699155,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,2,8.462255082966294,243.99645425000926,None,243.99645425000926,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,32,0,32,0,7.4324735419941135,,253.9638541250024,None,,,,,,,,,0.47500000000000003,2,253.48105145798763,None,1,6.757396458007861,254.96430308296112,None,254.96430308296112,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,2,2.496491123980377,261.7473960829666,None,261.7473960829666,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,33,0,33,0,7.4324735419941135,,265.6980233329814,None,,,,,,,,,0.42500000000000004,2,265.2643185830093,None,1,6.269064665946644,266.69828558299923,None,266.69828558299923,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,2,0.7917975829914212,272.9977349169785,None,272.9977349169785,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,34,0,34,0,7.4324735419941135,,275.1150892499718,None,,,,,,,,,0.30000000000000004,1,274.81507795798825,None,1,1.3950584579724818,276.11475299997255,None,276.11475299997255,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,3,0.4637969989562407,277.5317233329988,None,277.5317233329988,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,35,0,35,0,7.4324735419941135,,279.44830499996897,None,,,,,,,,,0.42500000000000004,1,279.0159657920012,None,2,1.8539322490105405,280.44908270798624,None,280.44908270798624,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,2,1.5407004170119762,282.3309260829701,None,282.3309260829701,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
