trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,16,0,16,0,8.159392417001072,,190.20175045897486,None,,,,,,,,,0.17500000000000002,1,190.01839108398417,None,1,2.015407792001497,191.20161933399504,None,191.20161933399504,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,2,1.7762541249976493,193.23498808400473,None,193.23498808400473,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,17,0,17,0,8.159392417001072,,196.1354152499698,None,,,,,,,,,0.1,1,196.0350403750199,None,1,1.2456305410014465,197.13556504197186,None,197.13556504197186,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3,0.7371309989830479,198.40202629199484,None,198.40202629199484,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,18,0,18,0,8.159392417001072,,200.26898420898942,None,,,,,,,,,0.1,2,200.16838191699935,None,2,1.8186927079805173,201.26835429196944,None,201.26835429196944,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3,0.9228092079865746,203.1183018750162,None,203.1183018750162,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,19,0,19,0,8.159392417001072,,205.55228491697926,None,,,,,,,,,0.47500000000000003,1,205.06844908400672,None,1,0.6369030000059865,206.55238254199503,None,206.55238254199503,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,4,1.7768070829915814,207.21871095901588,None,207.21871095901588,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,20,0,20,0,8.159392417001072,,210.51869091700064,None,,,,,,,,,0.5,1,210.01836454198929,None,1,3.0912842500256374,211.518641749979,None,211.518641749979,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,3,1.4203257079934701,214.63558537501376,None,214.63558537501376,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,21,0,21,0,8.159392417001072,,217.46954695897875,None,,,,,,,,,0.37500000000000006,1,217.08548508398235,None,1,1.378865207952913,218.46935270901304,None,218.46935270901304,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,3,6.676555540994741,219.86933908401988,None,219.86933908401988,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,22,0,22,0,8.159392417001072,,227.7032204589923,None,,,,,,,,,0.125,1,227.56966612499673,None,1,0.8954469989985228,228.70261187496362,None,228.70261187496362,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,3,1.5252905419911258,229.6198112500133,None,229.6198112500133,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,23,0,23,0,8.159392417001072,,232.4201363339671,None,,,,,,,,,0.25,2,232.1698185839923,None,1,2.146446415979881,233.4203917919658,None,233.4203917919658,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
