trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,6.5241379590006545,,61.16077491705073,None,,,,,,,,,0.025,1,61.12782829202479,None,1,1.7451440829900093,62.16136608400848,None,62.16136608400848,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,2,1.0298486239626072,63.92759204201866,None,63.92759204201866,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,9,0,9,0,6.5241379590006545,,66.32735620904714,None,,,,,,,,,0.35000000000000003,2,65.97772279201308,None,2,1.018751333002001,67.32756783399964,None,67.32756783399964,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,4,1.0831869170069695,68.37710325000808,None,68.37710325000808,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,10,0,10,0,6.5241379590006545,,70.67841337504797,None,,,,,,,,,0.2,1,70.47832829202525,None,1,2.5603512920206413,71.67759604204912,None,71.67759604204912,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,2,1.199357333010994,74.26141404203372,None,74.26141404203372,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,11,0,11,0,6.5241379590006545,,76.52788462501485,None,,,,,,,,,0.05,1,76.47770666703582,None,1,0.7754428330226801,77.52861925004981,None,77.52861925004981,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,2,0.8555558329680935,78.32815983402543,None,78.32815983402543,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,12,0,12,0,6.5241379590006545,,80.36205012502614,None,,,,,,,,,0.15,1,80.21106379199773,None,1,2.561714290990494,81.3619285839959,None,81.3619285839959,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3,0.9544880829635076,83.94502112502232,None,83.94502112502232,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
