trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,7.169835957989562,None,13.473969915998168,None,12.496390665997751,None,14.474238082999364,None,,,,,,,,,,,,,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
1,0,1,0,,,,,,,29.00756833300693,None,28.00772529101232,None,30.007576708012493,None,,,,,,,,,,,,,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
2,0,2,0,,,,,,,33.57449316600105,None,32.574745958001586,None,34.57391170799383,None,,,,,,,,,,,,,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,0,0,0,0,7.169835957989562,,72.9757247499947,None,,,,,36.024840416008374,None,0.05,3,72.91136158301379,None,3,2.3622599160007667,73.97606404099497,None,73.97606404099497,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,1,0,1,0,7.169835957989562,,77.7432584160124,None,,,,,,,0.37500000000000006,2,77.35912362500676,None,2,1.0980952909740154,78.74318195800879,None,78.74318195800879,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,2,0,2,0,7.169835957989562,,81.3094349160092,None,,,,,,,0.45000000000000007,2,80.8595685409964,None,2,0.401403041993035,82.3098509160045,None,82.3098509160045,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,3,0,3,0,7.169835957989562,,84.0769017499988,None,,,,,,,0.32500000000000007,3,83.7434661250154,None,3,0.28201766600250266,85.07632837499841,None,85.07632837499841,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,4,0,4,0,7.169835957989562,,86.85976045799907,None,,,,,,,0.47500000000000003,1,86.37710029099253,None,1,0.027110833005281165,87.85944804101018,None,87.85944804101018,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,5,0,5,0,7.169835957989562,,89.31000550001045,None,,,,,,,0.4,1,88.90964512500796,None,1,0.2520243340113666,90.31028691600659,None,90.31028691600659,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,6,0,6,0,7.169835957989562,,91.84382308300701,None,,,,,,,0.25,1,91.59276929098996,None,2,1.559813458006829,92.84303391599678,None,92.84303391599678,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,7,0,7,0,7.169835957989562,,95.52720025001327,None,,,,,,,0.1,3,95.42652733300929,None,3,0.6503715840226505,96.52713537501404,None,96.52713537501404,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,8,0,8,0,7.169835957989562,,98.260303499992,None,,,,,,,0.05,2,98.21020854101516,None,2,0.957752917020116,99.25989562500035,None,99.25989562500035,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,9,0,9,0,7.169835957989562,,101.39344041599543,None,,,,,,,0.15,3,101.24362016600207,None,2,1.7813649589952547,102.39423441601684,None,102.39423441601684,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,10,0,10,0,7.169835957989562,,105.47671399998944,None,,,,,,,0.275,1,105.19381616599276,None,2,0.8861586660204921,106.47735166599159,None,106.47735166599159,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,11,0,11,0,7.169835957989562,,108.47710758299218,None,,,,,,,0.07500000000000001,1,108.39379829101381,None,1,0.5036773750034627,109.47703762500896,None,109.47703762500896,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,12,0,12,0,7.169835957989562,,111.4107345410157,None,,,,,,,0.4,2,111.01037058301154,None,2,0.31549345899838954,112.41119645800791,None,112.41119645800791,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,13,0,13,0,7.169835957989562,,113.86060404099408,None,,,,,,,0.1,2,113.74869437501184,None,1,0.30531733299721964,114.86044045799645,None,114.86044045799645,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,14,0,14,0,7.169835957989562,,116.34437737500411,None,,,,,,,0.15,3,116.19396216599853,None,3,0.25287029199535027,117.34393404101138,None,117.34393404101138,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,15,0,15,0,7.169835957989562,,118.8609312500048,None,,,,,,,0.225,2,118.6283004579891,None,3,0.8957051250035875,119.86131379101425,None,119.86131379101425,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,16,0,16,0,7.169835957989562,,122.02756387501722,None,,,,,,,0.25,2,121.77799483301351,None,2,1.0574102500104345,123.02742387499893,None,123.02742387499893,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,17,0,17,0,7.169835957989562,,125.44445591600379,None,,,,,,,0.32500000000000007,2,125.11150866601383,None,2,1.0990741249988787,126.44486524999957,None,126.44486524999957,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,18,0,18,0,7.169835957989562,,129.01134795800317,None,,,,,,,0.45000000000000007,3,128.56123270801618,None,3,1.4288432909816038,130.01122816599673,None,130.01122816599673,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,19,0,19,0,7.169835957989562,,132.56117120801355,None,,,,,,,0.1,3,132.461211249989,None,2,1.6321075829910114,133.56189029099187,None,133.56189029099187,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,20,0,20,0,7.169835957989562,,136.46159445800004,None,,,,,,,0.25,1,136.21147974999622,None,1,0.32047845798661,137.46143229099107,None,137.46143229099107,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,21,0,21,0,7.169835957989562,,139.26129395799944,None,,,,,,,0.45000000000000007,2,138.8113118330075,None,2,0.5443533749785274,140.26203083299333,None,140.26203083299333,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,22,0,22,0,7.169835957989562,,142.2615790409909,None,,,,,,,0.42500000000000004,3,141.8280007080175,None,1,0.6351483330072369,143.26191337499768,None,143.26191337499768,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,23,0,23,0,7.169835957989562,,145.1119881249906,None,,,,,,,0.17500000000000002,3,144.92848708300153,None,3,0.20545204199152067,146.11166716599837,None,146.11166716599837,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,24,0,24,0,7.169835957989562,,147.82883387501352,None,,,,,,,0.47500000000000003,3,147.3449471660133,None,2,11.808117749984376,148.82828408299247,None,148.82828408299247,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,25,0,25,0,7.169835957989562,,162.14563812501729,None,,,,,,,0.47500000000000003,1,161.66210783299175,None,1,0.46950991702033207,163.1455670830037,None,163.1455670830037,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,26,0,26,0,7.169835957989562,,164.87958199999412,None,,,,,,,0.225,1,164.645578458003,None,3,3.3937142500071786,165.87912308299565,None,165.87912308299565,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,27,0,27,0,7.169835957989562,,170.77981908299262,None,,,,,,,0.47500000000000003,3,170.296077875013,None,3,0.2727317499811761,171.7798422909982,None,171.7798422909982,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,28,0,28,0,7.169835957989562,,173.3800847500097,None,,,,,,,0.30000000000000004,3,173.07945520800422,None,2,0.8643717499799095,174.38026879099198,None,174.38026879099198,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,29,0,29,0,7.169835957989562,,176.44676016599988,None,,,,,,,0.17500000000000002,2,176.26291087499703,None,2,0.9076945419947151,177.4459814580041,None,177.4459814580041,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,30,0,30,0,7.169835957989562,,179.56329829100287,None,,,,,,,0.17500000000000002,3,179.37951266599703,None,3,1.235532291000709,180.56320804101415,None,180.56320804101415,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,31,0,31,0,7.169835957989562,,183.23003745800816,None,,,,,,,0.4,2,182.83024850001675,None,2,0.4580349170137197,184.2298682499968,None,184.2298682499968,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,32,0,32,0,7.169835957989562,,185.99699325000984,None,,,,,,,0.275,2,185.71327958299662,None,2,0.2888510829943698,186.9968202910095,None,186.9968202910095,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
,,,,33,0,33,0,7.169835957989562,,188.34641950001242,None,,,,,,,0.025,3,188.31338525001775,None,3,1.6676952079869807,189.34710529100266,None,189.34710529100266,None,,,s,001,2022_May_30_1631,test_exp,2021.2.3,60.11064867584872,
