trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,7.373524167007417,,46.550157958001364,None,,,,,,,0.32500000000000007,1,46.216520750007476,None,1,0.22002729099767748,47.549703292010236,None,47.549703292010236,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,8,0,8,0,7.373524167007417,,49.05047366701183,None,,,,,,,0.25,3,48.79977833300654,None,2,0.36105687500094064,50.050080833010725,None,50.050080833010725,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,9,0,9,0,7.373524167007417,,51.6838954170089,None,,,,,,,0.25,2,51.43309558300825,None,3,0.7159682500059716,52.68392391700763,None,52.68392391700763,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,10,0,10,0,7.373524167007417,,54.85051845799899,None,,,,,,,0.42500000000000004,2,54.417009417011286,None,3,1.0129854580009123,55.851040708002984,None,55.851040708002984,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,11,0,11,0,7.373524167007417,,58.21730829200533,None,,,,,,,0.32500000000000007,1,57.88369829200383,None,1,0.2629334579978604,59.21711262500321,None,59.21711262500321,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,12,0,12,0,7.373524167007417,,60.533736208002665,None,,,,,,,0.025,3,60.50032841700886,None,3,0.867049666994717,61.53382437500113,None,61.53382437500113,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,13,0,13,0,7.373524167007417,,63.484046833007596,None,,,,,,,0.05,1,63.433507958005066,None,1,0.7144975410046754,64.48456041701138,None,64.48456041701138,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,14,0,14,0,7.373524167007417,,66.40136412500578,None,,,,,,,0.17500000000000002,1,66.21758341700479,None,1,0.2795880420017056,67.40063504200953,None,67.40063504200953,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,15,0,15,0,7.373524167007417,,68.80132487500669,None,,,,,,,0.1,2,68.70053341700986,None,2,1.573250540997833,69.80083970801206,None,69.80083970801206,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,16,0,16,0,7.373524167007417,,72.68419525001082,None,,,,,,,0.275,2,72.40085620801256,None,2,0.3353412500000559,73.68483954200929,None,73.68483954200929,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,17,0,17,0,7.373524167007417,,75.20142037500045,None,,,,,,,0.15,1,75.05094029199972,None,1,0.25084475000039674,76.2011664169986,None,76.2011664169986,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,18,0,18,0,7.373524167007417,,77.91799025000364,None,,,,,,,0.42500000000000004,1,77.48449754199828,None,1,0.30840895799337886,78.91814537500613,None,78.91814537500613,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,19,0,19,0,7.373524167007417,,80.60149125001044,None,,,,,,,0.35000000000000003,3,80.25143766700057,None,3,0.8408712499949615,81.60158841700468,None,81.60158841700468,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,20,0,20,0,7.373524167007417,,83.95168466700125,None,,,,,,,0.47500000000000003,1,83.46770616700815,None,1,0.5030161250033416,84.95136012500734,None,84.95136012500734,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,21,0,21,0,7.373524167007417,,86.66863837500568,None,,,,,,,0.17500000000000002,2,86.48509962500248,None,3,1.0404411250056,87.66788054200879,None,87.66788054200879,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,22,0,22,0,7.373524167007417,,89.98531899999944,None,,,,,,,0.25,1,89.7345435830066,None,1,0.5136214169906452,90.98480458300037,None,90.98480458300037,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,23,0,23,0,7.373524167007417,,92.56851224999991,None,,,,,,,0.05,2,92.51881812501233,None,2,0.523490417006542,93.56884945800994,None,93.56884945800994,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,24,0,24,0,7.373524167007417,,95.20233949999965,None,,,,,,,0.07500000000000001,2,95.11821579201205,None,1,0.4374424160050694,96.20203558300273,None,96.20203558300273,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,25,0,25,0,7.373524167007417,,98.01890037499834,None,,,,,,,0.35000000000000003,3,97.66845333301171,None,2,0.5931686669937335,99.01863050000975,None,99.01863050000975,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,26,0,26,0,7.373524167007417,,100.7691823750065,None,,,,,,,0.125,3,100.63582520800992,None,1,0.47572316699370276,101.76914254200528,None,101.76914254200528,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,27,0,27,0,7.373524167007417,,103.36903729201003,None,,,,,,,0.1,2,103.26907533300982,None,2,0.4212944589962717,104.36925333300314,None,104.36925333300314,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,28,0,28,0,7.373524167007417,,105.85232329201244,None,,,,,,,0.025,1,105.81873808300588,None,1,0.34863249999762047,106.85200283300946,None,106.85200283300946,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,29,0,29,0,7.373524167007417,,108.30246891701245,None,,,,,,,0.07500000000000001,2,108.21858712501125,None,2,0.4663311670010444,109.30231058300706,None,109.30231058300706,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,30,0,30,0,7.373524167007417,,110.98651866700675,None,,,,,,,0.2,2,110.78624454200326,None,2,0.35803024999040645,111.98566137500165,None,111.98566137500165,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,31,0,31,0,7.373524167007417,,113.60255383299955,None,,,,,,,0.225,3,113.3685752080055,None,3,0.36607695900602266,114.60265325001092,None,114.60265325001092,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,32,0,32,0,7.373524167007417,,116.13587916700635,None,,,,,,,0.15,2,115.98550129200157,None,2,0.6023290000011912,117.13646525000513,None,117.13646525000513,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,33,0,33,0,7.373524167007417,,119.11951762500394,None,,,,,,,0.35000000000000003,1,118.76905629200337,None,1,0.37903029199515004,120.11907270801021,None,120.11907270801021,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,34,0,34,0,7.373524167007417,,121.91993812500732,None,,,,,,,0.4,2,121.5191442080104,None,2,0.3957493330090074,122.9193476250075,None,122.9193476250075,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,35,0,35,0,7.373524167007417,,124.72000520800066,None,,,,,,,0.37500000000000006,3,124.3361802920117,None,3,0.3581339999946067,125.71966083301231,None,125.71966083301231,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,36,0,36,0,7.373524167007417,,127.48673766700085,None,,,,,,,0.37500000000000006,1,127.10293033299968,None,1,0.5853157499950612,128.48657095800445,None,128.48657095800445,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,37,0,37,0,7.373524167007417,,130.2031241250079,None,,,,,,,0.1,1,130.10304529200948,None,1,0.3918780840031104,131.20335908301058,None,131.20335908301058,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,38,0,38,0,7.373524167007417,,132.90365312500217,None,,,,,,,0.275,1,132.61981654200645,None,1,0.32947541699104477,133.90369841700885,None,133.90369841700885,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,39,0,39,0,7.373524167007417,,135.65344820800237,None,,,,,,,0.4,3,135.2536567920033,None,3,0.387927125004353,136.65319024999917,None,136.65319024999917,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,40,0,40,0,7.373524167007417,,138.153341000012,None,,,,,,,0.07500000000000001,3,138.0700925830024,None,3,0.6961506249936065,139.15318625001237,None,139.15318625001237,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,41,0,41,0,7.373524167007417,,141.07057975001226,None,,,,,,,0.2,3,140.87040137501026,None,1,2.2671432080096565,142.07027579200803,None,142.07027579200803,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,42,0,42,0,7.373524167007417,,145.58748750000086,None,,,,,,,0.225,2,145.35343100001046,None,3,0.9575783339969348,146.58681950000755,None,146.58681950000755,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,43,0,43,0,7.373524167007417,,148.62030845800473,None,,,,,,,0.05,2,148.56994883299922,None,2,0.9482833750080317,149.62120487500215,None,149.62120487500215,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,44,0,44,0,7.373524167007417,,152.08738387501216,None,,,,,,,0.5,3,151.58679216699966,None,1,0.5721992909966502,153.0873913329997,None,153.0873913329997,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,45,0,45,0,7.373524167007417,,155.17097737500444,None,,,,,,,0.47500000000000003,3,154.68693783300114,None,1,3.259294167000917,156.17088220801088,None,156.17088220801088,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,46,0,46,0,7.373524167007417,,160.6040847920085,None,,,,,,,0.15,3,160.45387395800208,None,3,0.7897135419916594,161.60422041700804,None,161.60422041700804,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,47,0,47,0,7.373524167007417,,163.82132145800279,None,,,,,,,0.4,3,163.42042191700602,None,1,0.7536379999946803,164.82149600000412,None,164.82149600000412,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,48,0,48,0,7.373524167007417,,167.03812033300346,None,,,,,,,0.42500000000000004,3,166.60416458301188,None,2,0.4749716670048656,168.03818012500415,None,168.03818012500415,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,49,0,49,0,7.373524167007417,,169.8716315000056,None,,,,,,,0.32500000000000007,1,169.53766566701233,None,1,0.5673678339953767,170.8716171670094,None,170.8716171670094,None,,,s,001,2022_May_29_0131,test_exp,2021.2.3,60.09180513410924,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.47112754201225,None,,,,,,,
