trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,35,0,35,0,6.64429941700655,,117.14591275001294,None,,,,,,,0.17500000000000002,3,116.96265170900733,None,3,0.3598731670062989,118.14554541700636,None,118.14554541700636,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,36,0,36,0,6.64429941700655,,119.7627598340041,None,,,,,,,0.225,1,119.52938062502653,None,1,0.2546480419987347,120.76268758400693,None,120.76268758400693,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,37,0,37,0,6.64429941700655,,122.19607558401185,None,,,,,,,0.15,1,122.0454804590263,None,1,0.31496183399576694,123.1955235839996,None,123.1955235839996,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,38,0,38,0,6.64429941700655,,124.96269533401937,None,,,,,,,0.42500000000000004,1,124.52897045901045,None,1,0.33545245899586007,125.96299566701055,None,125.96299566701055,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,39,0,39,0,6.64429941700655,,127.67937920900295,None,,,,,,,0.35000000000000003,2,127.3295585840242,None,2,0.5025234580098186,128.679941667011,None,128.679941667011,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,40,0,40,0,6.64429941700655,,130.66308608400868,None,,,,,,,0.45000000000000007,1,130.2131397500052,None,1,0.2987841669819318,131.66270904202247,None,131.66270904202247,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,41,0,41,0,6.64429941700655,,133.18012266702135,None,,,,,,,0.2,3,132.97951787500642,None,3,0.4130542500060983,134.17951970902504,None,134.17951970902504,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,42,0,42,0,6.64429941700655,,135.94682275000378,None,,,,,,,0.32500000000000007,3,135.61284387501655,None,3,0.6339872500102501,136.9465472920274,None,136.9465472920274,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,43,0,43,0,6.64429941700655,,138.79696050001075,None,,,,,,,0.17500000000000002,2,138.6127058750135,None,2,0.335222083987901,139.7963820840232,None,139.7963820840232,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,44,0,44,0,6.64429941700655,,141.663560667017,None,,,,,,,0.5,2,141.16369991700049,None,2,0.6351528749801219,142.66331158400862,None,142.66331158400862,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,45,0,45,0,6.64429941700655,,144.53024958400056,None,,,,,,,0.2,3,144.33002512500389,None,3,0.5898515839944594,145.52980195902637,None,145.52980195902637,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,46,0,46,0,6.64429941700655,,147.3964492920204,None,,,,,,,0.25,2,147.14651500000036,None,None,,148.396613000019,None,148.396613000019,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,47,0,47,0,6.64429941700655,,149.99705095900572,None,,,,,,,0.17500000000000002,1,149.81362633401295,None,1,0.32114041698514484,150.9965157090046,None,150.9965157090046,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,48,0,48,0,6.64429941700655,,152.58043245901354,None,,,,,,,0.225,1,152.34615083402605,None,1,0.5394448750012089,153.58033962501213,None,153.58033962501213,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,49,0,49,0,6.64429941700655,,155.5970804170065,None,,,,,,,0.45000000000000007,3,155.14645983400987,None,3,0.33375799999339506,156.59701054202742,None,156.59701054202742,None,,,s,001,2022_May_30_1505,test_exp,2021.2.3,60.13424983192262,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.96308887502528,None,,,,,,,
